From,To,Sent At,Message,Direction,inviterProfileUrl,inviteeProfileUrl
Jacob Kantor,Almetria Vaba,"3/24/26, 7:09 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/almetria-vaba
Jacob Kantor,Dr. Misha Kouzeh,"3/23/26, 9:18 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mkouzeh
Jacob Kantor,Yvette Renteria,"3/23/26, 7:05 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/yvette-renteria-b0a4ab47
Jacob Kantor,David Gay,"3/23/26, 12:57 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/davidrgay
Jacob Kantor,Saksham Sharma,"3/23/26, 12:57 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/sakshamsharma1
Jacob Kantor,"Katherine Carnazzo Larsen, PhD","3/23/26, 12:57 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/katherine-carnazzo-larsen
Jacob Kantor,Elizabeth Rotolo,"3/23/26, 12:54 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/erotolo
Jacob Kantor,Morris Mastin,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/morris-mastin-a1829421
Jacob Kantor,Brian Gresser,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/brian-gresser-ab66167
Jacob Kantor,Bryanne Leeming,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/bryanneleeming
Jacob Kantor,Nikhita Meka,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/nikhita-meka
Jacob Kantor,Leimomi Lane,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/leimomi-lane-55a39425
Jacob Kantor,Patrik Eide,"3/23/26, 7:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/patrikeide
Jacob Kantor,Amanda Haughs,"3/23/26, 7:11 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/amandahaughs
Jacob Kantor,Madeline Shue,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/madeline-shue-183251177
Jacob Kantor,Zenna Arab,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/zenna-arab-621a3694
Jacob Kantor,Cecilia L.,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/cecilialundborg
Jacob Kantor,Richard Lin,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/richard-lin-b0784295
Jacob Kantor,Robert Hou,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/robert-hou
Jacob Kantor,Gayathri Padmanabhan,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/gayathri-padmanabhan-530b2777
Jacob Kantor,Jessica Tabussi,"3/23/26, 6:22 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jessica-tabussi-a1b14482
Jacob Kantor,Kat B.,"3/23/26, 6:23 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/katngy
Jacob Kantor,Bartek Pucek,"3/23/26, 6:22 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/bartekpucek
Jacob Kantor,Bradford Harris,"3/23/26, 6:17 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/bradfordeharris
Jacob Kantor,Soniya Perl,"3/22/26, 9:52 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/soniya-perl-15858132
Jacob Kantor,Mathew Judge,"3/22/26, 9:52 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mathew-judge-2291b33b3
Jacob Kantor,Roland Ranz Nelson,"3/22/26, 7:51 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ranznelson
Jacob Kantor,Angel z,"3/22/26, 7:47 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/angelzam23
Jacob Kantor,Daniel Berezhnoy,"3/22/26, 7:47 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/daniil-ios
Jacob Kantor,Ismail Orujov,"3/22/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ismailor
Jacob Kantor,Siddhant Satapathy,"3/22/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/siddhant-satapathy
Jacob Kantor,Bri Wilburn,"3/22/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/bri-wilburn-3523471b8
Jacob Kantor,Kurt Beidler,"3/22/26, 7:45 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kurt-beidler-ceo
Jacob Kantor,MinJune Kim,"3/22/26, 7:43 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/qria
Jacob Kantor,Chris Povio,"3/22/26, 7:43 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/chrispovio
Jacob Kantor,Ashley Kuczynski,"3/22/26, 7:42 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/pensivebeauty
Jacob Kantor,Brianna Wegryn,"3/22/26, 7:42 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/brianna-wegryn
Jacob Kantor,Ariel Nathanson,"3/22/26, 7:41 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ariel-nathanson-361b2650
Jacob Kantor,Elisha Singh,"3/22/26, 7:41 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/helloelisha
Jacob Kantor,John Kobs,"3/22/26, 7:40 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/johnkobs
Jacob Kantor,Jordan Long,"3/22/26, 7:39 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jordan-t-long
Jacob Kantor,Grady Smith,"3/22/26, 7:39 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/grady-smith-334aa5123
Jacob Kantor,Alice E. Pang,"3/22/26, 7:38 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/aepang
Jacob Kantor,Jen Wirt,"3/22/26, 7:38 PM",Love what you are doin... we have been doing speech for 4+ years for my little one ,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jenniferpabian
Jacob Kantor,"Jennifer Ortiz, M.Ed., PMP®","3/22/26, 7:37 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jenniferortiz90
Jacob Kantor,Parveen Marrero,"3/22/26, 7:36 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/parveen-marrero-aa8247ab
Jacob Kantor,Keith Corso,"3/22/26, 7:36 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/keith-corso
Jacob Kantor,Ishan Gupta 🧃,"3/22/26, 7:35 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ishangpt
Jacob Kantor,David Paffenholz 🧃,"3/22/26, 7:35 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/david-paffenholz
Jacob Kantor,Michael Kraft,"3/22/26, 5:16 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mkraft
Jacob Kantor,Delia Estrada,"3/22/26, 4:56 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/delia-estrada-0a9b3615
Jacob Kantor,Herb Espiritu,"3/22/26, 4:56 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/herb-espiritu-532569244
Jacob Kantor,Marti Emerald,"3/22/26, 4:55 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/marti-emerald-08749316
Jacob Kantor,Patricio Dujan,"3/22/26, 4:55 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/patricio-dujan
Jacob Kantor,Lindsay Chavez,"3/22/26, 4:51 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lindsaybaca
Jacob Kantor,Eileen Chen,"3/22/26, 4:51 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/eileen-chen-1163203b
Jacob Kantor,Elsa Chen,"3/22/26, 4:51 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/elsa-chen-6463531
Jacob Kantor,Elsa Chen,"3/22/26, 4:51 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/elsachen
Jacob Kantor,Russell Coronado,"3/22/26, 4:49 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/russell-coronado-8077974a
Jacob Kantor,Tom Webster,"3/22/26, 4:19 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/tom-webster-72333515
Jacob Kantor,Kai Talas,"3/22/26, 4:07 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kaitalas
Jacob Kantor,"Kailee Oines, M.Ed.","3/22/26, 2:42 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kailee-oines-m-ed-965638300
Jacob Kantor,Houston Barber,"3/22/26, 11:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/houstonbarber1
Jacob Kantor,Francisco Tamayo,"3/22/26, 8:34 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/franciscotamayo
Jacob Kantor,Olivia Arendsee,"3/22/26, 8:27 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/olivia-arendsee
Jacob Kantor,Christine Teahan,"3/22/26, 7:47 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/christine-teahan
Jacob Kantor,Jack Pennoyer,"3/21/26, 11:36 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jack-pennoyer681
Jacob Kantor,William Meyer PhD,"3/21/26, 11:12 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/william-meyer-phd-0b47983a
Jacob Kantor,Filiz Lisa Yalcin,"3/21/26, 11:05 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/filizlisayalcin
Jacob Kantor,"Jini Mayer, Ed.D.","3/21/26, 11:05 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jini-mayer-ed-d-b3b052122
Jacob Kantor,Erin Vallejo,"3/21/26, 11:05 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/erin-vallejo
Jacob Kantor,Vijay Gollapudi,"3/21/26, 11:04 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/vijay-gollapudi
Jacob Kantor,Mark Ryan,"3/21/26, 10:52 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mark-ryan-47b58bab
Jacob Kantor,Debbie Roberts,"3/21/26, 10:44 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/debbie-roberts-41b818132
Jacob Kantor,Scott Perloff,"3/21/26, 10:38 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/sperloff
Jacob Kantor,"Brian Landisi, Ed.D.","3/21/26, 10:22 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/brian-landisi
Jacob Kantor,Matt Kuhn PhD,"3/21/26, 10:21 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mattscottkuhn
Jacob Kantor,Randal Glynn,"3/21/26, 9:33 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/rmccormackslp
Jacob Kantor,"Nada or ""Neda"" Anasseri","3/21/26, 9:28 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/nanasseri
Jacob Kantor,Denise Douglas,"3/21/26, 9:27 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/denise-douglas-a8a9391a3
Jacob Kantor,Tisha Richmond,"3/21/26, 9:26 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/tishrich
Jacob Kantor,Hui-Wen Harrison,"3/21/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/huiwenharrison
Jacob Kantor,Ricardo Gomez,"3/21/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ricardo-gomez-7bab6191
Jacob Kantor,Ben Markley,"3/21/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/benmarkley
Jacob Kantor,Crystal Hsia,"3/21/26, 7:46 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/crystal-hsia
Jacob Kantor,Katie Angelone,"3/21/26, 5:16 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/katie-angelone-1b640916b
Jacob Kantor,Krysta Bradley,"3/21/26, 2:15 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/krysta-bradley-0261b41ab
Jacob Kantor,Ishika Mehrotra,"3/21/26, 2:09 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ishika-mehrotra-900407182
Jacob Kantor,Jacob Orellana,"3/21/26, 2:09 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jacob-orellana-4099672b6
Jacob Kantor,Alfredo Silva,"3/21/26, 2:08 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/alfredo-silva-844402150
Jacob Kantor,Lee Williams,"3/21/26, 10:44 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lee-williams-907b518
Jacob Kantor,Dr. David V. Sciarretta,"3/21/26, 8:13 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/dr-david-v-sciarretta-5b540810
Jacob Kantor,Kristy Klare,"3/21/26, 8:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kristyklare
Jacob Kantor,Amanda Aitkens,"3/21/26, 8:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/amandaaitkens
Jacob Kantor,Maximilian Tippie,"3/20/26, 11:02 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/maxtippie
Jacob Kantor,"Robert Dotson, CISSP, CISM","3/20/26, 11:01 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/robert-d-2454bb4b
Jacob Kantor,Mike Marvel,"3/20/26, 11:01 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/mike-marvel-9998b0177
Jacob Kantor,Loren Sklar,"3/20/26, 11:01 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lorensklar
Jacob Kantor,"Neeraj Kapur, MBA","3/20/26, 11:00 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/neerajkapur
Jacob Kantor,Francisco Gramajo,"3/20/26, 3:20 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/francisco-gramajo
Jacob Kantor,Ty Elkins,"3/20/26, 3:20 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/tye
Jacob Kantor,Brian Briggs,"3/20/26, 3:19 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/brian-briggs-10712115
Jacob Kantor,Carlos Eduardo Vélez,"3/20/26, 11:01 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/carlosevelezv
Jacob Kantor,Shannon Moore,"3/20/26, 7:31 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/smooreteach
Jacob Kantor,Dr. Ruth Perez,"3/20/26, 1:17 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/dr-ruth-perez-70a8b022
Jacob Kantor,Greg Miller,"3/20/26, 12:54 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/greg-miller-571b11279
Jacob Kantor,Camden Hershberger,"3/20/26, 12:53 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/camden-hershberger-a2a133a5
Jacob Kantor,George Vogeley,"3/20/26, 12:53 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/george-vogeley
Jacob Kantor,Alex Gaeta,"3/20/26, 12:52 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/alex-gaeta-2a1455151
Jacob Kantor,Max Fedyk,"3/19/26, 8:43 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/fedyk
Jacob Kantor,Erica Engsberg,"3/19/26, 8:43 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/erica-engsberg-60b8b5a
Jacob Kantor,Lauren Sharpe,"3/19/26, 1:13 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lauren-sharpe
Jacob Kantor,Kirk Koennecke,"3/19/26, 1:13 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kirk-koennecke-493798176
Jacob Kantor,Amber Northern,"3/19/26, 1:12 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/amber-northern-9b5a548
Jacob Kantor,Steve Nixon,"3/18/26, 5:26 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/stnixon
Jacob Kantor,Katherine Lewis,"3/18/26, 10:30 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/katherine-k-lewis
Jacob Kantor,"Jennifer Merriman, PhD","3/18/26, 10:19 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jennifer-merriman-phd-67b3a312
Jacob Kantor,"Kapil Mathur, Ed.D.","3/18/26, 10:19 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/kapilcmathur
Jacob Kantor,Melisa Duardo,"3/18/26, 10:19 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/melisa-duardo-60677219
Jacob Kantor,George Solter,"3/18/26, 10:16 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/george-solter-56a73726
Jacob Kantor,Chris Chamuris,"3/18/26, 10:16 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/chris-chamuris-070a995a
Jacob Kantor,Derrick Chau,"3/18/26, 9:52 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/derrickchau
Jacob Kantor,Nick Melvoin,"3/18/26, 9:52 AM",Great to meet last night. Don't hesitate to let me know how I can be of help!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/nicholasmelvoin
Jacob Kantor,Gustav Christian Bødker Jensen,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/gustav-boedker-jensen
Jacob Kantor,Sammy B.,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/sammy-b-766a083b4
Jacob Kantor,Jose Marquez,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jose-marquez-3a04252b3
Jacob Kantor,Gioconda Rodriguez-Padilla,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/gioconda-rodriguez-padilla-559356260
Jacob Kantor,Raphael Guzman,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/raphael-guzman-8584223b2
Jacob Kantor,"Derek E. Baird, M.Ed.","3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/derekbaird
Jacob Kantor,Ashley C.,"3/18/26, 9:50 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ashley-c-89b2509b
Jacob Kantor,Fensi Kotadiya,"3/18/26, 9:39 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/fensi-kotadiya
Jacob Kantor,Greg Kulowiec,"3/18/26, 9:38 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/gregkulowiec
Jacob Kantor,"Laura  Gambino MPA,CEcD, SHRM-CP","3/18/26, 9:38 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lauragambino
Jacob Kantor,Grace Honner,"3/18/26, 9:37 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/gracehonner
Jacob Kantor,John Vargas,"3/18/26, 9:37 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/john-vargas-14822ba
Jacob Kantor,Nina Barraclough,"3/18/26, 9:29 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/nina-barraclough
Jacob Kantor,Ravi R.,"3/18/26, 8:15 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/raviriley
Jacob Kantor,Sam Gravell,"3/18/26, 8:15 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/sam-gravell-training
Jacob Kantor,Scott Macfarlane,"3/18/26, 8:15 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/scott-macfarlane-b264aa118
Jacob Kantor,Andy Threadgould,"3/18/26, 8:15 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/andy-t-b301843
Jacob Kantor,Ashley Soifer,"3/18/26, 6:09 AM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ashley-soifer-57820713b
Jacob Kantor,Anjali Singh,"3/17/26, 9:49 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/anjali-singh-a7786ba4
Jacob Kantor,Jeanne Ngo-mai,"3/17/26, 8:56 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jeanne-ngo-mai-82a59a31a
Jacob Kantor,Melissa May Iglesia,"3/17/26, 8:56 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/melissa-may-iglesia-47373a13
Jacob Kantor,Tiffany Birch SHRM-SCP,"3/17/26, 5:07 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/tiffany-birch-shrm-scp-67272346
Jacob Kantor,Elise Lenthe,"3/17/26, 2:27 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/elenthe
Jacob Kantor,"Ben Cross, MSAI","3/17/26, 2:27 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/ben-cross-msai-452065178
Jacob Kantor,Robert Chang,"3/17/26, 12:28 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/robert-chang-99469828
Jacob Kantor,Robert Chang,"3/17/26, 12:28 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/robert-chang-91a57339
Jacob Kantor,"Tsayli Lily Chang, Ed.D.","3/17/26, 12:28 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/eceforlife
Jacob Kantor,Lily Chang,"3/17/26, 12:28 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/lily-chang-b0044b28a
Jacob Kantor,Jadelyn Chang,"3/17/26, 12:27 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/jadelyn-chang-840a913
Jacob Kantor,Andrea Chang-Seo Ed. D. ,"3/17/26, 12:27 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/andrea-chang-seo-ed-d-044a51101
Jacob Kantor,Howard Chan,"3/17/26, 12:26 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/hchanedu
Jacob Kantor,Billy Chan,"3/17/26, 12:26 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/billy-chan-ccc
Jacob Kantor,BILLY CHAN,"3/17/26, 12:25 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/billy-chan-24346a31
Jacob Kantor,Karen E. Castro,"3/17/26, 12:25 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/karen-e-castro-a7775b50
Jacob Kantor,Karen Castro,"3/17/26, 12:25 PM",,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/karencastro
Jacob Kantor,Barby Castro,"3/17/26, 12:25 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/barby-castro-b15818229
Jacob Kantor,toua chang,"3/17/26, 12:24 PM",Good to see you at CAAPLE!,OUTGOING,https://www.linkedin.com/in/thejacobkantor,https://www.linkedin.com/in/toua-chang-8811a38b
